Date,daily_trend
2019-12-01,83
2019-12-02,96
2019-12-03,100
2019-12-04,95
2019-12-05,86
2019-12-06,91
2019-12-07,75
2019-12-08,71
2019-12-09,94
2019-12-10,89
2019-12-11,99
2019-12-12,88
2019-12-13,92
2019-12-14,78
2019-12-15,72
2019-12-16,92
2019-12-17,80
2019-12-18,84
2019-12-19,94
2019-12-20,84
2019-12-21,76
2019-12-22,74
2019-12-23,89
2019-12-24,80
2019-12-25,79
2019-12-26,78
2019-12-27,89
2019-12-28,79
2019-12-29,89
2019-12-30,84
2019-12-31,73
2020-01-01,80
2020-01-02,100
2020-01-03,86
2020-01-04,77
2020-01-05,73
2020-01-06,88
2020-01-07,91
2020-01-08,97
2020-01-09,94
2020-01-10,93
2020-01-11,72
2020-01-12,79
2020-01-13,100
2020-01-14,98
2020-01-15,98
2020-01-16,95
2020-01-17,85
2020-01-18,75
2020-01-19,80
2020-01-20,83
2020-01-21,89
2020-01-22,86
2020-01-23,87
2020-01-24,87
2020-01-25,74
2020-01-26,73
2020-01-27,94
2020-01-28,93
2020-01-29,91
2020-01-30,88
2020-01-31,82
2020-02-01,69
2020-02-02,65
2020-02-03,95
2020-02-04,87
2020-02-05,84
2020-02-06,92
2020-02-07,92
2020-02-08,72
2020-02-09,69
2020-02-10,87
2020-02-11,92
2020-02-12,92
2020-02-13,100
2020-02-14,84
2020-02-15,69
2020-02-16,70
2020-02-17,80
2020-02-18,94
2020-02-19,85
2020-02-20,76
2020-02-21,84
2020-02-22,65
2020-02-23,71
2020-02-24,78
2020-02-25,85
2020-02-26,85
2020-02-27,75
2020-02-28,89
2020-02-29,71
2020-03-01,80
2020-03-02,94
2020-03-03,99
2020-03-04,83
2020-03-05,100
2020-03-06,89
2020-03-07,66
2020-03-08,79
2020-03-09,92
2020-03-10,93
2020-03-11,80
2020-03-12,93
2020-03-13,89
2020-03-14,78
2020-03-15,80
2020-03-16,88
2020-03-17,87
2020-03-18,95
2020-03-19,85
2020-03-20,81
2020-03-21,74
2020-03-22,75
2020-03-23,92
2020-03-24,95
2020-03-25,90
2020-03-26,88
2020-03-27,88
2020-03-28,82
2020-03-29,92
2020-03-30,92
2020-03-31,90
2020-04-01,85
2020-04-02,73
2020-04-03,85
2020-04-04,78
2020-04-05,89
2020-04-06,82
2020-04-07,76
2020-04-08,89
2020-04-09,88
2020-04-10,84
2020-04-11,70
2020-04-12,68
2020-04-13,88
2020-04-14,87
2020-04-15,82
2020-04-16,88
2020-04-17,78
2020-04-18,84
2020-04-19,85
2020-04-20,90
2020-04-21,91
2020-04-22,92
2020-04-23,82
2020-04-24,82
2020-04-25,82
2020-04-26,85
2020-04-27,84
2020-04-28,95
2020-04-29,100
2020-04-30,91
2020-05-01,60
2020-05-02,61
2020-05-03,67
2020-05-04,61
2020-05-05,65
2020-05-06,66
2020-05-07,68
2020-05-08,67
2020-05-09,58
2020-05-10,61
2020-05-11,66
2020-05-12,69
2020-05-13,71
2020-05-14,64
2020-05-15,69
2020-05-16,60
2020-05-17,66
2020-05-18,74
2020-05-19,78
2020-05-20,82
2020-05-21,76
2020-05-22,100
2020-05-23,69
2020-05-24,59
2020-05-25,73
2020-05-26,80
2020-05-27,74
2020-05-28,75
2020-05-29,70
2020-05-30,64
2020-05-31,64
2020-06-01,83
2020-06-02,93
2020-06-03,91
2020-06-04,97
2020-06-05,87
2020-06-06,85
2020-06-07,91
2020-06-08,100
2020-06-09,96
2020-06-10,89
2020-06-11,89
2020-06-12,84
2020-06-13,79
2020-06-14,79
2020-06-15,86
2020-06-16,90
2020-06-17,92
2020-06-18,89
2020-06-19,81
2020-06-20,75
2020-06-21,70
2020-06-22,83
2020-06-23,90
2020-06-24,91
2020-06-25,87
2020-06-26,81
2020-06-27,77
2020-06-28,75
2020-06-29,84
2020-06-30,82
2020-07-01,84
2020-07-02,81
2020-07-03,88
2020-07-04,81
2020-07-05,73
2020-07-06,89
2020-07-07,95
2020-07-08,91
2020-07-09,100
2020-07-10,98
2020-07-11,72
2020-07-12,75
2020-07-13,97
2020-07-14,95
2020-07-15,91
2020-07-16,86
2020-07-17,82
2020-07-18,64
2020-07-19,68
2020-07-20,83
2020-07-21,88
2020-07-22,93
2020-07-23,90
2020-07-24,92
2020-07-25,72
2020-07-26,82
2020-07-27,91
2020-07-28,82
2020-07-29,82
2020-07-30,80
2020-07-31,77
2020-08-01,73
2020-08-02,75
2020-08-03,87
2020-08-04,88
2020-08-05,87
2020-08-06,85
2020-08-07,90
2020-08-08,67
2020-08-09,83
2020-08-10,87
2020-08-11,80
2020-08-12,84
2020-08-13,91
2020-08-14,79
2020-08-15,72
2020-08-16,80
2020-08-17,88
2020-08-18,78
2020-08-19,88
2020-08-20,100
2020-08-21,84
