Date,daily_trend
2019-12-01,40
2019-12-02,12
2019-12-03,59
2019-12-04,36
2019-12-05,48
2019-12-06,37
2019-12-07,27
2019-12-08,55
2019-12-09,12
2019-12-10,24
2019-12-11,24
2019-12-12,49
2019-12-13,63
2019-12-14,41
2019-12-15,14
2019-12-16,36
2019-12-17,36
2019-12-18,24
2019-12-19,100
2019-12-20,91
2019-12-21,55
2019-12-22,41
2019-12-23,52
2019-12-24,28
2019-12-25,76
2019-12-26,27
2019-12-27,26
2019-12-28,41
2019-12-29,69
2019-12-30,64
2019-12-31,69
2020-01-01,85
2020-01-02,29
2020-01-03,100
2020-01-04,0
2020-01-05,31
2020-01-06,28
2020-01-07,55
2020-01-08,27
2020-01-09,41
2020-01-10,57
2020-01-11,46
2020-01-12,61
2020-01-13,76
2020-01-14,85
2020-01-15,80
2020-01-16,69
2020-01-17,70
2020-01-18,76
2020-01-19,30
2020-01-20,27
2020-01-21,41
2020-01-22,54
2020-01-23,94
2020-01-24,28
2020-01-25,47
2020-01-26,15
2020-01-27,93
2020-01-28,14
2020-01-29,41
2020-01-30,41
2020-01-31,14
2020-02-01,43
2020-02-02,28
2020-02-03,47
2020-02-04,50
2020-02-05,51
2020-02-06,13
2020-02-07,92
2020-02-08,100
2020-02-09,28
2020-02-10,0
2020-02-11,49
2020-02-12,12
2020-02-13,51
2020-02-14,65
2020-02-15,14
2020-02-16,42
2020-02-17,38
2020-02-18,61
2020-02-19,61
2020-02-20,50
2020-02-21,39
2020-02-22,41
2020-02-23,28
2020-02-24,49
2020-02-25,25
2020-02-26,48
2020-02-27,95
2020-02-28,51
2020-02-29,14
2020-03-01,33
2020-03-02,44
2020-03-03,58
2020-03-04,43
2020-03-05,44
2020-03-06,75
2020-03-07,17
2020-03-08,83
2020-03-09,29
2020-03-10,58
2020-03-11,100
2020-03-12,28
2020-03-13,44
2020-03-14,83
2020-03-15,17
2020-03-16,71
2020-03-17,100
2020-03-18,14
2020-03-19,29
2020-03-20,29
2020-03-21,64
2020-03-22,16
2020-03-23,92
2020-03-24,56
2020-03-25,14
