Date,daily_trend
2019-12-01,0
2019-12-02,24
2019-12-03,25
2019-12-04,25
2019-12-05,100
2019-12-06,26
2019-12-07,29
2019-12-08,29
2019-12-09,0
2019-12-10,25
2019-12-11,99
2019-12-12,75
2019-12-13,52
2019-12-14,28
2019-12-15,28
2019-12-16,25
2019-12-17,25
2019-12-18,50
2019-12-19,51
2019-12-20,0
2019-12-21,29
2019-12-22,29
2019-12-23,81
2019-12-24,29
2019-12-25,0
2019-12-26,55
2019-12-27,27
2019-12-28,29
2019-12-29,0
2019-12-30,0
2019-12-31,29
2020-01-01,24
2020-01-02,20
2020-01-03,100
2020-01-04,21
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,95
2020-01-10,39
2020-01-11,0
2020-01-12,21
2020-01-13,35
2020-01-14,17
2020-01-15,74
2020-01-16,57
2020-01-17,59
2020-01-18,21
2020-01-19,42
2020-01-20,19
2020-01-21,38
2020-01-22,0
2020-01-23,38
2020-01-24,79
2020-01-25,0
2020-01-26,0
2020-01-27,37
2020-01-28,56
2020-01-29,93
2020-01-30,38
2020-01-31,19
2020-02-01,30
2020-02-02,0
2020-02-03,25
2020-02-04,27
2020-02-05,13
2020-02-06,53
2020-02-07,27
2020-02-08,15
2020-02-09,30
2020-02-10,26
2020-02-11,13
2020-02-12,39
2020-02-13,26
2020-02-14,0
2020-02-15,15
2020-02-16,15
2020-02-17,27
2020-02-18,52
2020-02-19,39
2020-02-20,39
2020-02-21,27
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,26
2020-02-26,100
2020-02-27,51
2020-02-28,13
2020-02-29,14
2020-03-01,0
2020-03-02,10
2020-03-03,10
2020-03-04,20
2020-03-05,0
2020-03-06,52
2020-03-07,0
2020-03-08,0
2020-03-09,50
2020-03-10,50
2020-03-11,39
2020-03-12,20
2020-03-13,41
2020-03-14,12
2020-03-15,35
2020-03-16,29
2020-03-17,20
2020-03-18,0
2020-03-19,81
2020-03-20,49
2020-03-21,22
2020-03-22,33
2020-03-23,37
2020-03-24,79
2020-03-25,100
2020-03-26,60
2020-03-27,57
2020-03-28,11
2020-03-29,11
2020-03-30,84
2020-03-31,85
2020-04-01,28
2020-04-02,33
2020-04-03,5
2020-04-04,5
2020-04-05,11
2020-04-06,33
2020-04-07,34
2020-04-08,39
2020-04-09,74
2020-04-10,16
2020-04-11,0
2020-04-12,11
2020-04-13,20
2020-04-14,44
