Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg
BIDU,2019-12-02,117.505,0.11116280734404636,,2.7205,3.0228,-0.3023,1,1,-1,16.134,0,12.2324,1,,45.9444,0,,63.3298,49.3787,0.6559551378760977,,0.5048060400492665,,32.4037,,7.1429,50.0,0.071429,0.5,-1,116.9317,118.88,120.8283,3.8965999999999923,414548924.6748,
BIDU,2019-12-03,117.333,0.11039332879997137,-0.0014637674992553258,2.3079,2.8798,-0.5719,1,1,-1,-65.1797,0,4.7254,1,-0.6136980478074622,31.1645,0,-0.3216910004266026,48.2596,31.1551,0.48840924680949943,-0.2379638021910696,0.3103060368473744,-0.3690579136348264,29.5552,-0.08790662794680858,0.0,100.0,0.0,1.0,-1,114.5235,117.776,121.0285,6.5049999999999955,414908523.8366,0.000867446857043763
BIDU,2019-12-04,117.185,0.10973121935506963,-0.0012613672197932051,1.9112,2.6861,-0.7749,1,1,-1,-84.3526,0,5.7011,1,0.2064798747196006,28.5948,1,-0.08245599961494653,33.0832,18.7158,0.31968265650657557,-0.31447421860106595,0.1775417153176384,-0.3992701034501574,26.9916,-0.08673938934603728,57.1429,92.8571,0.571429,0.928571,-1,112.7597,116.898,121.0363,8.276600000000002,413629512.3823,-0.003082634799770199
BIDU,2019-12-05,117.38,0.11060359328585231,0.0016640354994239294,1.7813,2.5051,-0.7238,1,1,-1,-61.2647,0,8.7463,1,0.5341425338969671,50.541,0,0.7674891938394393,26.4333,29.429,0.24575109481504046,-0.20100534410214246,0.29188341697387044,0.5724147511728056,24.9044,-0.0773277612294195,50.0,85.7143,0.5,0.857143,-1,113.1109,116.346,119.5811,6.4702000000000055,415298723.7332,0.00403552285543207
BIDU,2019-12-06,117.4,0.1106930675351634,0.00017038677798611546,1.5874,2.3216,-0.7342,1,1,-1,-57.4731,0,-4.9397,-1,-1.5647759624069606,44.4853,0,-0.11981757385093281,27.9062,35.5739,0.2621263481595211,0.05572138174196938,0.3574677729559655,0.20880424071494116,23.3974,-0.06051139557668516,42.8571,78.5714,0.42857100000000004,0.785714,-1,113.423,115.81,118.197,4.774000000000001,413979962.7802,-0.0031754514946383977
BIDU,2019-12-09,117.107,0.10938226978275653,-0.002495741056218112,1.3544,2.1282,-0.7737,1,1,-1,-78.7171,0,-7.6268,-1,0.543980403668239,39.3165,0,-0.11619119124744588,36.2401,43.7172,0.35478010866435344,0.2986397288057851,0.44438099954533133,0.22891220810762936,21.7919,-0.06861873541504623,35.7143,71.4286,0.357143,0.714286,-1,113.5688,115.334,117.0992,3.5304,412746055.4829,-0.002980596667078586
BIDU,2019-12-10,116.553,0.10690383307684048,-0.004730716353420394,1.1341,1.9294,-0.7953,1,1,-1,-82.1091,0,-5.0385,-1,-0.3393690669743536,37.3917,0,-0.04895654496203878,37.5022,33.2156,0.3688117518485948,0.03482606284199006,0.3322976991203336,-0.24021666529420907,20.209,-0.07263708075018693,28.5714,64.2857,0.285714,0.642857,-1,113.5599,115.33,117.1001,3.5401999999999987,411052082.7696,-0.004104152397817961
BIDU,2019-12-11,116.33,0.1059061951970223,-0.0019132926651394557,1.0754,1.7586,-0.6832,1,1,-1,-42.0814,0,-4.4581,-1,-0.11519301379378784,53.5377,0,0.43180705878577336,38.2159,37.7149,0.3767464509537315,0.01903088352149996,0.38031860961037245,0.1354574356627608,19.3954,-0.04025929041516161,21.4286,57.1429,0.214286,0.571429,-1,114.2625,115.762,117.2615,2.9989999999999952,411864361.184,0.00197609609207438
BIDU,2019-12-12,116.433,0.10636698758097424,0.0008854121894610904,1.3498,1.6768,-0.327,1,1,-1,123.9778,-1,1.9021,1,-1.4266615822884188,74.8232,-1,0.39757964948064634,41.5908,53.842,0.41426756067760134,0.08831140964886354,0.5524427234867324,0.42760553521287337,21.3627,0.10143126720768851,100.0,50.0,1.0,0.5,1,112.3447,116.52,120.6953,8.3506,414409051.2269,0.006178466220249458
BIDU,2019-12-13,116.494,0.1066398840413729,0.0005239064526379362,1.4377,1.629,-0.1913,1,1,-1,128.661,-1,0.7953,1,-0.5818831817464907,62.7575,0,-0.1612561344609693,52.2058,65.0604,0.5322818958338661,0.2552247131577176,0.6721764114474047,0.20835778760075782,23.6783,0.10839453814358671,100.0,42.8571,1.0,0.42857100000000004,1,112.6136,117.178,121.7424,9.128799999999998,411283634.5699,-0.007541863884842507
BIDU,2019-12-16,117.069,0.10921226870906554,0.004935876525829681,1.8133,1.6658,0.1474,1,1,1,178.8805,-1,5.2456,1,5.595750031434678,76.4751,-1,0.2185810460901087,65.8195,78.5561,0.6836348637582036,0.26076987614402997,0.8162156623754198,0.20743340034798433,26.1812,0.10570437911505473,100.0,35.7143,1.0,0.357143,1,112.8387,118.804,124.7693,11.930599999999998,414107638.8047,0.00686631802831942
BIDU,2019-12-17,117.973,0.11325650477792491,0.007721941760841866,2.1387,1.7604,0.3783,1,1,1,194.6807,-1,6.2822,1,0.1976132377611713,78.0939,-1,0.02116767418414631,74.5223,79.9505,0.7803899420434547,0.13222221378163,0.8310980568784114,0.017750372027124622,28.796,0.09987319145035364,100.0,28.5714,1.0,0.285714,1,115.1583,120.616,126.0737,10.915400000000005,413400026.4238,-0.0017087643757128252
BIDU,2019-12-18,119.221,0.11883969793493435,0.010578691734549471,2.5967,1.9277,0.669,1,1,1,203.0458,-1,9.5082,1,0.5135143739454333,84.0929,-1,0.07681777962171174,84.2036,94.1044,0.8880236851379761,0.1299114493245645,0.9821622590843015,0.17703328934778384,31.8589,0.10636546742603137,100.0,21.4286,1.0,0.214286,1,117.4039,122.68,127.9561,10.552200000000013,417312859.5168,0.009465004457906653
BIDU,2019-12-19,120.353,0.12390394044593964,0.009494971523473136,3.036,2.1493,0.8866,1,1,1,192.7946,-1,11.5592,1,0.21570854630739783,86.3546,-1,0.02689525512855431,89.9435,95.7757,0.9518381441453662,0.06816691922910667,1.0,0.01776006222875872,34.9937,0.09839636647844083,100.0,14.2857,1.0,0.142857,1,117.9938,124.186,130.3782,12.3844,421800686.0338,0.010754105498202006
BIDU,2019-12-20,121.517,0.12911134175584266,0.009671549525146872,3.2993,2.3793,0.92,1,1,1,175.2319,-1,10.2378,1,-0.1143158696103537,80.3524,-1,-0.06950643046230312,94.2755,92.9464,1.0,0.04816356935187083,0.9698029555598722,-0.029540896072803472,38.0659,0.08779294558734865,100.0,7.1429,1.0,0.071429,1,121.9125,125.856,129.7995,7.8870000000000005,420637707.5853,-0.0027571753366157042
