Date,daily_trend
2019-12-01,70
2019-12-02,83
2019-12-03,95
2019-12-04,100
2019-12-05,98
2019-12-06,75
2019-12-07,85
2019-12-08,70
2019-12-09,90
2019-12-10,90
2019-12-11,87
2019-12-12,90
2019-12-13,78
2019-12-14,60
2019-12-15,68
2019-12-16,81
2019-12-17,73
2019-12-18,68
2019-12-19,69
2019-12-20,67
2019-12-21,67
2019-12-22,51
2019-12-23,56
2019-12-24,41
2019-12-25,47
2019-12-26,66
2019-12-27,63
2019-12-28,57
2019-12-29,56
2019-12-30,59
2019-12-31,58
2020-01-01,43
2020-01-02,60
2020-01-03,62
2020-01-04,67
2020-01-05,66
2020-01-06,61
2020-01-07,68
2020-01-08,71
2020-01-09,76
2020-01-10,73
2020-01-11,57
2020-01-12,56
2020-01-13,87
2020-01-14,84
2020-01-15,79
2020-01-16,86
2020-01-17,70
2020-01-18,55
2020-01-19,70
2020-01-20,78
2020-01-21,80
2020-01-22,85
2020-01-23,83
2020-01-24,80
2020-01-25,76
2020-01-26,72
2020-01-27,83
2020-01-28,100
2020-01-29,96
2020-01-30,89
2020-01-31,88
2020-02-01,37
2020-02-02,35
2020-02-03,47
2020-02-04,48
2020-02-05,46
2020-02-06,46
2020-02-07,47
2020-02-08,40
2020-02-09,44
2020-02-10,45
2020-02-11,52
2020-02-12,52
2020-02-13,59
2020-02-14,44
2020-02-15,37
2020-02-16,43
2020-02-17,52
2020-02-18,55
2020-02-19,55
2020-02-20,45
2020-02-21,45
2020-02-22,36
2020-02-23,38
2020-02-24,47
2020-02-25,96
2020-02-26,100
2020-02-27,98
2020-02-28,84
2020-02-29,53
2020-03-01,58
2020-03-02,78
2020-03-03,69
2020-03-04,72
2020-03-05,69
2020-03-06,66
2020-03-07,52
2020-03-08,52
2020-03-09,70
2020-03-10,62
2020-03-11,68
2020-03-12,63
2020-03-13,59
2020-03-14,51
2020-03-15,50
2020-03-16,93
2020-03-17,100
2020-03-18,91
2020-03-19,92
2020-03-20,81
2020-03-21,51
2020-03-22,54
2020-03-23,81
2020-03-24,77
2020-03-25,82
2020-03-26,76
2020-03-27,74
2020-03-28,56
2020-03-29,55
2020-03-30,79
2020-03-31,80
2020-04-01,74
2020-04-02,76
2020-04-03,76
2020-04-04,53
2020-04-05,52
2020-04-06,69
2020-04-07,82
2020-04-08,67
2020-04-09,57
2020-04-10,45
2020-04-11,76
2020-04-12,42
2020-04-13,78
2020-04-14,77
2020-04-15,85
2020-04-16,83
2020-04-17,100
2020-04-18,66
2020-04-19,61
2020-04-20,95
2020-04-21,86
2020-04-22,79
2020-04-23,87
2020-04-24,81
2020-04-25,59
2020-04-26,61
2020-04-27,81
2020-04-28,85
2020-04-29,88
2020-04-30,88
2020-05-01,18
2020-05-02,14
2020-05-03,13
2020-05-04,18
2020-05-05,19
2020-05-06,17
2020-05-07,23
2020-05-08,21
2020-05-09,13
2020-05-10,12
2020-05-11,21
2020-05-12,21
2020-05-13,20
2020-05-14,19
2020-05-15,18
2020-05-16,12
2020-05-17,12
2020-05-18,100
2020-05-19,95
2020-05-20,47
2020-05-21,34
2020-05-22,28
2020-05-23,21
2020-05-24,15
2020-05-25,21
2020-05-26,30
2020-05-27,28
2020-05-28,26
2020-05-29,24
2020-05-30,18
2020-05-31,13
2020-06-01,92
2020-06-02,96
2020-06-03,100
2020-06-04,90
2020-06-05,83
2020-06-06,56
2020-06-07,56
2020-06-08,85
2020-06-09,79
2020-06-10,86
2020-06-11,95
2020-06-12,84
2020-06-13,61
2020-06-14,55
2020-06-15,93
2020-06-16,93
2020-06-17,83
2020-06-18,83
2020-06-19,77
2020-06-20,50
2020-06-21,47
2020-06-22,74
2020-06-23,74
2020-06-24,78
2020-06-25,83
2020-06-26,77
2020-06-27,58
2020-06-28,49
2020-06-29,75
2020-06-30,78
2020-07-01,19
2020-07-02,21
2020-07-03,19
2020-07-04,14
2020-07-05,13
2020-07-06,18
2020-07-07,19
2020-07-08,19
2020-07-09,18
2020-07-10,20
2020-07-11,12
2020-07-12,13
2020-07-13,22
2020-07-14,43
2020-07-15,100
2020-07-16,47
2020-07-17,40
2020-07-18,21
2020-07-19,20
2020-07-20,42
2020-07-21,33
2020-07-22,27
2020-07-23,26
2020-07-24,26
2020-07-25,16
2020-07-26,17
2020-07-27,42
2020-07-28,40
2020-07-29,33
2020-07-30,28
2020-07-31,28
2020-08-01,43
2020-08-02,40
2020-08-03,62
2020-08-04,60
2020-08-05,69
2020-08-06,66
2020-08-07,56
2020-08-08,34
2020-08-09,30
2020-08-10,52
2020-08-11,61
2020-08-12,100
2020-08-13,62
2020-08-14,57
2020-08-15,35
2020-08-16,29
2020-08-17,53
2020-08-18,58
2020-08-19,54
2020-08-20,53
2020-08-21,52
2020-08-22,33
2020-08-23,31
2020-08-24,61
2020-08-25,59
2020-08-26,69
