Date,daily_trend
2019-12-01,21
2019-12-02,75
2019-12-03,74
2019-12-04,64
2019-12-05,74
2019-12-06,65
2019-12-07,18
2019-12-08,37
2019-12-09,69
2019-12-10,59
2019-12-11,61
2019-12-12,74
2019-12-13,100
2019-12-14,28
2019-12-15,32
2019-12-16,80
2019-12-17,66
2019-12-18,78
2019-12-19,60
2019-12-20,53
2019-12-21,24
2019-12-22,27
2019-12-23,63
2019-12-24,48
2019-12-25,30
2019-12-26,41
2019-12-27,47
2019-12-28,25
2019-12-29,21
2019-12-30,53
2019-12-31,53
2020-01-01,17
2020-01-02,61
2020-01-03,73
2020-01-04,21
2020-01-05,34
2020-01-06,59
2020-01-07,71
2020-01-08,80
2020-01-09,69
2020-01-10,66
2020-01-11,27
2020-01-12,28
2020-01-13,78
2020-01-14,71
2020-01-15,69
2020-01-16,71
2020-01-17,71
2020-01-18,24
2020-01-19,28
2020-01-20,51
2020-01-21,67
2020-01-22,82
2020-01-23,100
2020-01-24,68
2020-01-25,24
2020-01-26,31
2020-01-27,75
2020-01-28,81
2020-01-29,73
2020-01-30,78
2020-01-31,81
2020-02-01,25
2020-02-02,30
2020-02-03,81
2020-02-04,78
2020-02-05,81
2020-02-06,69
2020-02-07,73
2020-02-08,31
2020-02-09,34
2020-02-10,89
2020-02-11,100
2020-02-12,94
2020-02-13,71
2020-02-14,56
2020-02-15,25
2020-02-16,26
2020-02-17,71
2020-02-18,75
2020-02-19,77
2020-02-20,87
2020-02-21,78
2020-02-22,25
2020-02-23,24
2020-02-24,82
2020-02-25,69
2020-02-26,92
2020-02-27,86
2020-02-28,82
2020-02-29,37
2020-03-01,23
2020-03-02,60
2020-03-03,62
2020-03-04,64
2020-03-05,62
2020-03-06,56
2020-03-07,24
2020-03-08,33
2020-03-09,66
2020-03-10,60
2020-03-11,69
2020-03-12,57
2020-03-13,54
2020-03-14,20
2020-03-15,34
2020-03-16,79
2020-03-17,65
2020-03-18,69
2020-03-19,100
2020-03-20,65
2020-03-21,29
2020-03-22,37
2020-03-23,69
2020-03-24,64
2020-03-25,77
2020-03-26,62
2020-03-27,49
2020-03-28,30
2020-03-29,26
2020-03-30,66
2020-03-31,72
2020-04-01,87
2020-04-02,92
2020-04-03,85
2020-04-04,48
2020-04-05,28
2020-04-06,87
2020-04-07,100
2020-04-08,87
2020-04-09,74
2020-04-10,69
2020-04-11,37
2020-04-12,28
2020-04-13,76
2020-04-14,76
2020-04-15,77
2020-04-16,84
2020-04-17,73
2020-04-18,34
2020-04-19,46
2020-04-20,82
2020-04-21,81
2020-04-22,79
2020-04-23,82
2020-04-24,80
2020-04-25,29
2020-04-26,39
2020-04-27,72
2020-04-28,94
2020-04-29,81
2020-04-30,84
2020-05-01,74
2020-05-02,29
2020-05-03,31
2020-05-04,76
2020-05-05,71
2020-05-06,73
2020-05-07,83
2020-05-08,66
2020-05-09,24
2020-05-10,23
2020-05-11,69
2020-05-12,67
2020-05-13,74
2020-05-14,71
2020-05-15,69
2020-05-16,33
2020-05-17,30
2020-05-18,81
2020-05-19,73
2020-05-20,80
2020-05-21,77
2020-05-22,68
2020-05-23,40
2020-05-24,30
2020-05-25,44
2020-05-26,75
2020-05-27,78
2020-05-28,100
2020-05-29,91
2020-05-30,38
2020-05-31,34
2020-06-01,85
2020-06-02,100
2020-06-03,75
2020-06-04,84
2020-06-05,80
2020-06-06,30
2020-06-07,26
2020-06-08,80
2020-06-09,92
2020-06-10,93
2020-06-11,90
2020-06-12,84
2020-06-13,37
2020-06-14,26
2020-06-15,78
2020-06-16,96
2020-06-17,76
2020-06-18,72
2020-06-19,90
2020-06-20,38
2020-06-21,25
2020-06-22,93
2020-06-23,90
2020-06-24,79
2020-06-25,81
2020-06-26,57
2020-06-27,30
2020-06-28,39
2020-06-29,99
2020-06-30,91
2020-07-01,70
2020-07-02,49
2020-07-03,57
2020-07-04,27
2020-07-05,26
2020-07-06,75
2020-07-07,73
2020-07-08,71
2020-07-09,90
2020-07-10,78
2020-07-11,34
2020-07-12,33
2020-07-13,85
2020-07-14,97
2020-07-15,83
2020-07-16,72
2020-07-17,77
2020-07-18,37
2020-07-19,31
2020-07-20,84
2020-07-21,99
2020-07-22,100
2020-07-23,89
2020-07-24,57
2020-07-25,23
2020-07-26,21
2020-07-27,84
2020-07-28,82
2020-07-29,89
2020-07-30,89
2020-07-31,78
2020-08-01,20
2020-08-02,27
2020-08-03,72
2020-08-04,71
2020-08-05,68
2020-08-06,70
2020-08-07,43
2020-08-08,24
2020-08-09,21
2020-08-10,66
2020-08-11,77
2020-08-12,65
2020-08-13,57
2020-08-14,57
2020-08-15,29
2020-08-16,18
2020-08-17,53
2020-08-18,65
2020-08-19,75
2020-08-20,74
2020-08-21,53
2020-08-22,24
2020-08-23,34
2020-08-24,80
2020-08-25,59
2020-08-26,92
2020-08-27,100
2020-08-28,81
2020-08-29,31
2020-08-30,31
2020-08-31,65
2020-09-01,87
2020-09-02,80
2020-09-03,100
2020-09-04,76
2020-09-05,31
2020-09-06,30
2020-09-07,46
2020-09-08,98
2020-09-09,85
2020-09-10,66
2020-09-11,64
2020-09-12,30
2020-09-13,29
2020-09-14,78
2020-09-15,91
2020-09-16,83
2020-09-17,74
2020-09-18,82
2020-09-19,30
2020-09-20,31
2020-09-21,77
2020-09-22,79
2020-09-23,86
