Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg
RILY,2019-12-02,24.003,0.17082136060006717,,0.8303,0.9727,-0.1424,1,1,-1,-8.8167,0,-0.474,-1,,34.2036,0,,69.0068,74.0972,0.7244236917381793,,0.7730307205234074,,31.7918,,71.4286,92.8571,0.714286,0.928571,-1,23.5684,24.1205,24.6725,1.104099999999999,1893315.6035,
RILY,2019-12-03,23.9547,0.17000206943110996,-0.002012248468941429,0.7083,0.9198,-0.2115,1,1,-1,-125.9045,1,-5.1432,-1,9.850632911392406,23.4288,1,-0.31501947163456484,71.9537,72.7693,0.7570461046609457,0.04270448709402551,0.758760174440473,-0.017921055046614443,33.1091,0.04143521285362891,64.2857,85.7143,0.642857,0.857143,-1,22.9354,23.8689,24.8024,1.8669999999999973,1888995.0981,-0.0022819784467063933
RILY,2019-12-04,23.948,0.16988842034556106,-0.0002796945902056213,0.6452,0.8649,-0.2197,1,1,-1,-29.2062,0,-2.9243,-1,-0.43142401617669934,44.8105,0,0.9126246329304104,71.1659,66.6313,0.748325097195285,-0.010948707293718104,0.6927969152665504,-0.08434875696207061,32.8295,-0.008444808224928947,57.1429,78.5714,0.571429,0.785714,-1,22.8448,23.7706,24.6964,1.8516000000000012,1897839.3838,0.004682005638286569
RILY,2019-12-05,23.8947,0.16898431642619424,-0.0022256555871054003,0.5638,0.8047,-0.2409,1,1,-1,-58.1247,0,-2.0121,-1,-0.31193789966829666,36.9809,0,-0.17472690552437486,67.971,64.5124,0.7129573049230852,-0.04489369206319305,0.6700257276054842,-0.03180037009633605,32.5779,-0.007663838925356869,50.0,71.4286,0.5,0.714286,-1,22.7295,23.579,24.4285,1.698999999999998,1850376.7901,-0.02500875158622043
RILY,2019-12-06,23.8064,0.1674865232539599,-0.003695380147061912,0.4943,0.7426,-0.2483,1,1,-1,-63.0271,0,0.9111,1,-1.452810496496198,37.3507,0,0.009999756631125933,62.7365,57.0659,0.6550109815173978,-0.0770107840108282,0.5900004083746901,-0.11542742170497455,32.3514,-0.006952566003333593,42.8571,64.2857,0.42857100000000004,0.642857,-1,22.973,23.3707,23.7685,0.7955000000000005,1813979.0226,-0.019670462629415617
RILY,2019-12-09,23.7139,0.16591748737138143,-0.003885509778883037,0.4335,0.6808,-0.2473,1,1,-1,-117.739,1,1.1983,1,0.3152233563823948,37.0788,0,-0.0072796493773879,56.6073,48.2436,0.5871602593055076,-0.0976975126122751,0.4951897760172291,-0.15459845546990406,33.071,0.02224324140531785,35.7143,57.1429,0.357143,0.571429,-1,22.982,23.3074,23.6328,0.6508000000000003,1856587.6567,0.023489044563993023
RILY,2019-12-10,23.5882,0.16378529482608298,-0.005300688625658301,0.365,0.6176,-0.2526,1,1,-1,-106.5913,1,0.0088,1,-0.9926562630393058,30.4309,0,-0.1792911313203232,47.6233,37.5604,0.4877066783566691,-0.15870744585945631,0.3803806052112909,-0.2214428442321883,33.2897,0.006613044661486059,28.5714,50.0,0.285714,0.5,-1,22.982,23.3074,23.6328,0.6508000000000003,1843350.3075,-0.007129934938557444
RILY,2019-12-11,23.5107,0.16247069719473345,-0.003285541075622581,0.3252,0.5591,-0.234,1,1,-1,-92.3435,0,-1.4652,-1,-167.5,44.4392,0,0.460331439425058,44.1111,46.5291,0.4488263503281172,-0.07374961415945556,0.4767645547963607,0.2387807371593486,33.5023,0.006386359744905925,21.4286,42.8571,0.214286,0.42857100000000004,-1,23.0832,23.2508,23.4184,0.33519999999999683,1882394.3075,0.021180998446764302
RILY,2019-12-12,23.3749,0.16016718289360748,-0.005776093438306801,0.2563,0.4986,-0.2423,1,1,-1,-111.8525,1,-3.4786,-1,1.374146874146874,30.1195,0,-0.32223127329024825,41.0433,39.0402,0.414865564972502,-0.0695471207927256,0.3962835753848931,-0.16095088879862282,33.8304,0.00979335747097958,14.2857,35.7143,0.142857,0.357143,-1,22.8405,23.1708,23.5011,0.6606000000000023,1845341.5042,-0.019683869183183888
RILY,2019-12-13,23.2666,0.15833013871973456,-0.004633174901282993,0.2287,0.4446,-0.2159,1,1,-1,-100.0273,1,-1.8981,-1,-0.4543494509285345,48.1408,0,0.5983266654492937,46.5032,53.9403,0.4753070839643278,0.1330278023453279,0.5564105154333393,0.38166044231330787,34.746,0.02706441543700355,7.1429,28.5714,0.071429,0.285714,-1,22.8429,23.1625,23.482,0.6390999999999991,1904546.9988,0.032083760358312036
